Stage;TrainRatio;TestRatio;Metric;K;FeatureCount;Features;RowType;Class;SelectionScore;Accuracy;Precision;Recall;F1;DurationMs
STAGE_1_K_METRIC;0.50;0.50;Manhattan;020;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;MACRO;MACRO;0.499529;0.828299;0.702853;0.306799;0.357593;26706
STAGE_1_K_METRIC;0.50;0.50;Manhattan;021;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;canada;0.493515;0.828002;0.772727;0.040670;0.077273;26799
STAGE_1_K_METRIC;0.50;0.50;Manhattan;021;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;france;0.493515;0.828002;0.882353;0.120000;0.211268;26799
STAGE_1_K_METRIC;0.50;0.50;Manhattan;021;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;japan;0.493515;0.828002;0.540984;0.149321;0.234043;26799
STAGE_1_K_METRIC;0.50;0.50;Manhattan;021;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;uk;0.493515;0.828002;0.666667;0.403800;0.502959;26799
STAGE_1_K_METRIC;0.50;0.50;Manhattan;021;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;usa;0.493515;0.828002;0.838303;0.987365;0.906749;26799
STAGE_1_K_METRIC;0.50;0.50;Manhattan;021;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;west-germany;0.493515;0.828002;0.592593;0.103896;0.176796;26799
STAGE_1_K_METRIC;0.50;0.50;Manhattan;021;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;MACRO;MACRO;0.493515;0.828002;0.715604;0.300842;0.351514;26799
STAGE_1_K_METRIC;0.50;0.50;Manhattan;022;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;canada;0.491438;0.827258;0.772727;0.040670;0.077273;28648
STAGE_1_K_METRIC;0.50;0.50;Manhattan;022;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;france;0.491438;0.827258;0.833333;0.120000;0.209790;28648
STAGE_1_K_METRIC;0.50;0.50;Manhattan;022;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;japan;0.491438;0.827258;0.539683;0.153846;0.239437;28648
STAGE_1_K_METRIC;0.50;0.50;Manhattan;022;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;uk;0.491438;0.827258;0.661417;0.399050;0.497778;28648
STAGE_1_K_METRIC;0.50;0.50;Manhattan;022;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;usa;0.491438;0.827258;0.837962;0.986808;0.906314;28648
STAGE_1_K_METRIC;0.50;0.50;Manhattan;022;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;west-germany;0.491438;0.827258;0.576923;0.097403;0.166667;28648
STAGE_1_K_METRIC;0.50;0.50;Manhattan;022;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;MACRO;MACRO;0.491438;0.827258;0.703674;0.299629;0.349543;28648
STAGE_1_K_METRIC;0.50;0.50;Manhattan;023;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;canada;0.491733;0.827704;0.722222;0.031100;0.059633;28485
STAGE_1_K_METRIC;0.50;0.50;Manhattan;023;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;france;0.491733;0.827704;0.882353;0.120000;0.211268;28485
STAGE_1_K_METRIC;0.50;0.50;Manhattan;023;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;japan;0.491733;0.827704;0.576271;0.153846;0.242857;28485
STAGE_1_K_METRIC;0.50;0.50;Manhattan;023;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;uk;0.491733;0.827704;0.667969;0.406176;0.505170;28485
STAGE_1_K_METRIC;0.50;0.50;Manhattan;023;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;usa;0.491733;0.827704;0.838170;0.987365;0.906671;28485
STAGE_1_K_METRIC;0.50;0.50;Manhattan;023;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;west-germany;0.491733;0.827704;0.516129;0.103896;0.172973;28485
STAGE_1_K_METRIC;0.50;0.50;Manhattan;023;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;MACRO;MACRO;0.491733;0.827704;0.700519;0.300397;0.349762;28485
STAGE_1_K_METRIC;0.50;0.50;Manhattan;024;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;canada;0.496119;0.828299;0.750000;0.035885;0.068493;28816
STAGE_1_K_METRIC;0.50;0.50;Manhattan;024;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;france;0.496119;0.828299;0.888889;0.128000;0.223776;28816
STAGE_1_K_METRIC;0.50;0.50;Manhattan;024;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;japan;0.496119;0.828299;0.590164;0.162896;0.255319;28816
STAGE_1_K_METRIC;0.50;0.50;Manhattan;024;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;uk;0.496119;0.828299;0.669291;0.403800;0.503704;28816
STAGE_1_K_METRIC;0.50;0.50;Manhattan;024;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;usa;0.496119;0.828299;0.838064;0.987551;0.906687;28816
STAGE_1_K_METRIC;0.50;0.50;Manhattan;024;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;west-germany;0.496119;0.828299;0.576923;0.097403;0.166667;28816
STAGE_1_K_METRIC;0.50;0.50;Manhattan;024;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;MACRO;MACRO;0.496119;0.828299;0.718888;0.302589;0.354108;28816
STAGE_1_K_METRIC;0.50;0.50;Manhattan;025;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;canada;0.480662;0.826068;0.722222;0.031100;0.059633;23452
STAGE_1_K_METRIC;0.50;0.50;Manhattan;025;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;france;0.480662;0.826068;0.875000;0.112000;0.198582;23452
STAGE_1_K_METRIC;0.50;0.50;Manhattan;025;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;japan;0.480662;0.826068;0.543860;0.140271;0.223022;23452
STAGE_1_K_METRIC;0.50;0.50;Manhattan;025;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;uk;0.480662;0.826068;0.661290;0.389549;0.490284;23452
STAGE_1_K_METRIC;0.50;0.50;Manhattan;025;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;usa;0.480662;0.826068;0.836244;0.987737;0.905699;23452
STAGE_1_K_METRIC;0.50;0.50;Manhattan;025;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;west-germany;0.480662;0.826068;0.560000;0.090909;0.156425;23452
STAGE_1_K_METRIC;0.50;0.50;Manhattan;025;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;MACRO;MACRO;0.480662;0.826068;0.699769;0.291928;0.338941;23452
STAGE_1_K_METRIC;0.50;0.50;Manhattan;026;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;canada;0.474562;0.825770;0.722222;0.031100;0.059633;23377
STAGE_1_K_METRIC;0.50;0.50;Manhattan;026;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;france;0.474562;0.825770;0.923077;0.096000;0.173913;23377
STAGE_1_K_METRIC;0.50;0.50;Manhattan;026;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;japan;0.474562;0.825770;0.535714;0.135747;0.216606;23377
STAGE_1_K_METRIC;0.50;0.50;Manhattan;026;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;uk;0.474562;0.825770;0.668050;0.382423;0.486405;23377
STAGE_1_K_METRIC;0.50;0.50;Manhattan;026;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;usa;0.474562;0.825770;0.835558;0.988480;0.905609;23377
STAGE_1_K_METRIC;0.50;0.50;Manhattan;026;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;west-germany;0.474562;0.825770;0.538462;0.090909;0.155556;23377
STAGE_1_K_METRIC;0.50;0.50;Manhattan;026;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;MACRO;MACRO;0.474562;0.825770;0.703847;0.287443;0.332954;23377
STAGE_1_K_METRIC;0.50;0.50;Manhattan;027;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;canada;0.465709;0.825324;0.733333;0.026316;0.050808;23142
STAGE_1_K_METRIC;0.50;0.50;Manhattan;027;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;france;0.465709;0.825324;1.000000;0.088000;0.161765;23142
STAGE_1_K_METRIC;0.50;0.50;Manhattan;027;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;japan;0.465709;0.825324;0.557692;0.131222;0.212454;23142
STAGE_1_K_METRIC;0.50;0.50;Manhattan;027;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;uk;0.465709;0.825324;0.669492;0.375297;0.480974;23142
STAGE_1_K_METRIC;0.50;0.50;Manhattan;027;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;usa;0.465709;0.825324;0.834404;0.989595;0.905397;23142
STAGE_1_K_METRIC;0.50;0.50;Manhattan;027;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;west-germany;0.465709;0.825324;0.500000;0.077922;0.134831;23142
STAGE_1_K_METRIC;0.50;0.50;Manhattan;027;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;MACRO;MACRO;0.465709;0.825324;0.715820;0.281392;0.324372;23142
STAGE_1_K_METRIC;0.50;0.50;Manhattan;028;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;canada;0.465064;0.825472;0.687500;0.026316;0.050691;22475
STAGE_1_K_METRIC;0.50;0.50;Manhattan;028;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;france;0.465064;0.825472;1.000000;0.088000;0.161765;22475
STAGE_1_K_METRIC;0.50;0.50;Manhattan;028;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;japan;0.465064;0.825472;0.604167;0.131222;0.215613;22475
STAGE_1_K_METRIC;0.50;0.50;Manhattan;028;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;uk;0.465064;0.825472;0.679487;0.377672;0.485496;22475
STAGE_1_K_METRIC;0.50;0.50;Manhattan;028;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;usa;0.465064;0.825472;0.833907;0.989781;0.905183;22475
STAGE_1_K_METRIC;0.50;0.50;Manhattan;028;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;west-germany;0.465064;0.825472;0.458333;0.071429;0.123596;22475
STAGE_1_K_METRIC;0.50;0.50;Manhattan;028;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;MACRO;MACRO;0.465064;0.825472;0.710566;0.280737;0.323724;22475
STAGE_1_K_METRIC;0.50;0.50;Manhattan;029;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;canada;0.459160;0.825175;0.692308;0.021531;0.041763;22339
STAGE_1_K_METRIC;0.50;0.50;Manhattan;029;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;france;0.459160;0.825175;1.000000;0.080000;0.148148;22339
STAGE_1_K_METRIC;0.50;0.50;Manhattan;029;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;japan;0.459160;0.825175;0.622222;0.126697;0.210526;22339
STAGE_1_K_METRIC;0.50;0.50;Manhattan;029;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;uk;0.459160;0.825175;0.675325;0.370546;0.478528;22339
STAGE_1_K_METRIC;0.50;0.50;Manhattan;029;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;usa;0.459160;0.825175;0.833255;0.990710;0.905186;22339
STAGE_1_K_METRIC;0.50;0.50;Manhattan;029;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;west-germany;0.459160;0.825175;0.478261;0.071429;0.124294;22339
STAGE_1_K_METRIC;0.50;0.50;Manhattan;029;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;MACRO;MACRO;0.459160;0.825175;0.716895;0.276819;0.318074;22339
